peakID,Control1,Control2,Control3,Control4,Control5,DMSO1,DMSO2,DMSO3,DMSO4,DMSO5,Serum-free1,Serum-free2,Serum-free3,Serum-free4,Serum-free5,RA1,RA2,RA3,RA4,RA5
602_304.299975,257342902.5,422583394.2,292822763.1,421684497.3,220864071.5,79512024.61,183666047,363337499.6,296083442.2,342478247.2,265499580.6,228066096,280833555.8,286617232.2,172728221.1,171031081.2,383029463.7,250824131.6,348298836.3,191683358.2
603_223.132959,6546423.285,8771886.339,5417734.602,9549621.77,4854882.918,0,5154952.324,6887535.967,9080999.585,11932447.53,7586637.497,4881772,5381243.658,7174316.906,5917170.097,5829980.082,5973966.92,6707307.837,5948243.172,5818623.214
604_355.149284,6712271.786,4336077.334,2863117.013,2867287.893,5421514.57,0,2575003.522,2200814.232,4418143.709,0,3527698.074,5260909.5,5471653.207,2528078.939,3015195.012,4331818.525,2398914.062,5343646.251,2410294.66,1606823.318
605_311.18486,3363094.914,4656025.571,2441502.728,5643091.669,2226623.025,0,2218456.223,2791282.499,4283470.314,2512489.985,4036843.511,2439581.5,2461067.198,3310646.651,2396663.58,1816829.829,2619993.015,0,2872884.908,2701069.096
606_311.186042,0,0,0,5407305.428,0,0,0,3037094.689,0,2526094.218,0,0,0,0,0,2051029.011,2999278.299,0,0,2854117.905
607_311.18462,0,0,0,1777686.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
608_332.331273,90418573.45,144294382.4,100358806.3,149089588.1,76703713.42,23251925.11,61712242.76,96749093.97,105173498.7,116429835.7,94911109.28,77843640,98552479.77,87358161.15,60019316,61615365.91,100153576.7,93871620.21,99264090.93,63850125.25
609_275.258168,1894043.313,2000836.771,2586882.246,3137594.729,0,0,2406241.7,2063725.757,2473546.471,4815896.207,2589279.209,1943556.125,1848566.298,2663214.039,1986324.751,2576191.296,2997286.211,2033138.5,1944370.232,2931058.958
610_289.27382,0,1872196.933,2301433.813,1620268.854,0,0,2125350.702,1976938.01,1902127.331,3534514.575,2342515.178,1727140,1814517.259,1822900.577,2330971.131,1800590.81,2207568.942,1983128.767,2536215.304,2198178.292
611_299.043931,0,0,0,0,0,5241867.295,0,0,0,0,0,2512268.75,3121428.756,0,1613812.886,4959036.062,1569577.494,3464416.94,0,0
612_301.177129,6410011.878,1870720.968,0,5081168.842,4800258.103,0,3601083.125,0,4267880.869,5221635.498,4595079.702,4538886.5,4782411.731,3900087.288,3674188.264,1475369.866,3272364.65,1805155.604,2870480.274,0
613_172.977045,53490144.62,80252315.14,1513016.252,73252550.68,153304735.7,0,0,0,96075293.87,6230037.002,0,0,0,88054880.67,1436044.129,0,0,53144431.9,4666418.099,0
614_301.17805,5912593.223,5905967.925,0,0,4656973.631,0,0,0,5001734.055,5170108.827,0,1304761.125,0,0,3248110.16,3605525.779,0,1878286.786,0,0
615_301.176776,2195601.664,0,0,1759090.049,0,0,0,0,2027907.435,0,0,0,1423437.565,0,0,0,0,0,0,0
616_301.178232,2506393.515,1803057.882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
617_219.026637,3823903.938,4873530.318,13362351.51,4686516.153,4281652.315,39707716.62,2879985.641,8075025.672,8833208.758,4186102.421,8758975.864,16438289,24962610.78,8348338.568,12553968.03,27504949.3,13057386.07,22281591.48,9817343.684,6428986.131
618_261.088845,39539292.48,35683623.26,31733059.29,48237039.92,22922396.09,0,25344902.83,23346826.98,33770170.52,30549854.46,34116903.96,37291916,34850689.89,24559629.17,25392650.14,23785185.75,20816577.67,29912082.03,20064267.82,18384964.41
619_239.105676,0,3054771.467,0,0,0,0,0,1592956.365,0,0,1526048.811,2005996.5,8653708.963,0,2227274.453,4414989.928,2254858.381,4009181.039,2075218.943,0
620_239.105917,0,0,0,0,0,0,0,0,0,0,1502189.476,5542480.5,2504140.415,0,0,1474314.041,6764450.849,3422528.56,0,0
621_239.106552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4094356.176,0,0,0,0
622_239.106693,0,0,0,0,0,0,0,0,0,0,0,0,1540673.236,0,0,1923815.095,0,0,0,0
623_245.114608,5577822.171,4690316.192,0,4313294.094,4081571.296,0,2887401.635,3206787.65,4553759.116,2190310.628,4369449.399,3782256.75,3952775.492,0,3195764.46,3122312.209,0,4547741.303,2828453.234,2698690.524
624_163.976705,25487550.16,32406640.61,42143455.57,17085301.15,11060727.49,12047313.26,30881752.16,55342376.21,22593249.65,116962565,66412421.13,36053768,28202562.39,20287482.7,39114497.6,28521898.61,36507339.36,11343812.48,108681932.3,51818874.4
625_288.289804,69718702.27,71834848.57,37308918.85,56302699.95,58318493.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
626_245.114811,0,0,0,0,0,0,0,0,0,0,0,0,1333552.843,0,0,0,0,0,0,0
627_296.222118,31721420.07,40923666.77,8329239.7,29197366.4,26475990.62,0,26991949.43,37058340.68,44704968.65,88881819.56,40240580.23,24355138,27086985.38,42646688.86,30121283.67,21817689.39,29106104.21,26136347.5,26527921.26,20073523.92
628_185.431959,45646301.98,23600678.39,97373748.76,32428993.62,84126025.33,150497127.7,195130252.7,67929936.11,67414035,23607366.88,121400032.8,136058112,90345975.35,95143130.21,183799882.7,116408930.4,52585043.72,48563147.01,96754645.41,125678263.1
629_202.180242,4678015.233,24673334.75,2755669.854,11517332.94,14390544.38,48463510.66,14713840.41,23635745.7,30104089.55,25691196.63,16984428.99,11234507,18173462.92,20756097,10862255.05,18377222.05,24706614.19,99185491.04,30723158.97,157657284.6
630_171.99179,28079356.47,49242097.36,0,59281237.52,24717633.02,0,0,0,40867311.71,2268275.822,0,0,0,59021402.32,0,0,0,15282579.64,2428255.411,0
631_622.222227,0,0,0,0,0,0,0,0,0,0,2103226.675,0,0,0,0,0,0,0,0,0
632_232.092094,0,0,0,0,0,2475582.92,0,0,0,0,0,0,1393839.168,0,0,0,0,4095493.739,0,1869287.402
633_209.153442,1889622.132,0,0,0,0,0,0,0,0,2958322.882,0,0,0,0,0,0,0,0,0,0
634_297.240115,2875563.702,1855108.616,4145903.835,3678291.996,0,3081073.45,2042013,0,0,2921107.137,2674341.705,2298111.5,1689019.271,2445006.753,0,1766610.825,1774685.325,1905420.595,0,1953626.982
635_182.98521,10976596.46,18784402.19,0,23696595.04,76954370.68,0,0,0,28661257.09,0,0,0,0,22649888.48,0,0,0,13061262.15,0,0
636_311.255771,2541634.257,2213609.718,3103427.688,1692315.094,2236374.59,3405491.301,1786754.159,1617601.559,2380948.032,3513600.841,1862096.846,1612398,1348420.363,1829265.795,1348413.738,2222433.954,2222544.328,2281459.842,2154056.956,0
637_283.18808,2502210.216,2092085.139,1569138.85,2526135.53,1966503.442,0,1313580.89,1833156.038,0,2425595.78,2438618.668,1996245.875,1850024.633,0,1501480.134,1707616.884,1765387.068,0,1829355.131,1522990.283
638_291.231531,0,1846523.459,0,5216856.002,0,0,0,0,0,0,0,0,0,0,1710066.224,0,1673199.126,0,0,0
639_291.232601,0,0,0,1763228.543,0,0,0,0,2109678.746,0,0,0,0,1818032.952,0,0,0,0,0,0
640_305.247023,0,1920561.616,0,1645299.339,3724371.772,0,0,0,0,3258706.444,0,1400024.5,0,0,0,0,2003690.688,0,1786462.487,1718720.976
641_305.248243,0,1849077.716,0,0,0,0,0,0,0,3143788.435,0,0,0,1915167.879,0,0,0,0,2284180.946,1963903.278
642_284.331277,9644368.611,11145205.8,20066066.81,11778740.39,7252442.313,14236015.87,8858251.25,8772841.513,14414127.76,15596239.65,55123076.55,8025949.5,6379917.794,10037265.86,7207479.953,9811474.745,10426543.65,11433692.41,34939225.32,17605630.6
643_111.25995,6164865.571,3303673.924,13592438.13,4588691.146,12439484.97,22380069.65,31644614.85,9935359.768,9899910.893,3043342.087,18886621.29,21203772,13977099.27,14224580.69,28971418.75,17826624.41,7583227.781,6953926.639,14337885.4,19176556.61
644_283.154097,8488385.384,11780702.32,6522156.932,13720500.2,5575588.754,0,6012179.939,7837009.804,11225499.84,15272073.67,10062885.91,5651543.5,6821254.49,7928023.864,6468754.811,4888586.065,7592251.33,7949736.42,6167196.491,6402845.285
645_244.190485,0,0,0,0,0,0,2273137.012,0,0,0,0,2424877.25,0,0,0,1492334.326,0,0,2612403.607,1977404.109
646_333.166722,4306220.534,4115337.525,2919039.507,4451500.564,3741028.862,0,2683773.261,2918428.319,4045247.708,4553790.537,3760778.214,3331647.5,3344280.17,2902933.759,2780844.801,2783627.591,2405643.161,4300081.228,2373076.175,2408052.065
647_556.274078,5429410.282,3120692.555,11254165.51,4098318.698,9942267.799,18143356.2,21784328.66,8854397.694,9259069.11,0,14548349.29,15974369,11062972.68,11896225.85,21228241.98,14187740.35,7012199.297,6757218.245,12085573.47,15284736.63
648_685.032508,0,0,0,0,0,0,0,0,0,0,0,0,1677078.297,0,0,0,0,0,0,1894772.085
649_333.167986,4970063.145,4579662.236,0,0,0,0,0,2865414.218,3945870.834,4499701.027,3778857.32,0,1424346.697,3610261.24,0,0,0,4325227.012,0,0
650_177.955981,10099075.29,13287993.85,12985975.39,8598482.937,7286726.468,4421387.22,10102404.17,17315770.92,10829992.9,36983469.03,20791626.05,9913442,8073183.678,9298947.134,11862173.22,10146790.55,10778680.24,4965855.859,31752382.94,15992538.79
651_204.026809,17882965.74,15289553.34,13147706.94,8787967.091,6192155.058,5034454.31,13364127.38,13850828.23,10778248.09,22388872.05,18333614.2,16372911,16362752.59,9283071.656,13684529.01,13030346.38,13372231.3,8827261.422,12717455.94,12501654.78
652_229.927417,17041467.2,15290631.45,9355272.03,6563562.509,16482182.46,0,10372387.24,12957058.27,12459571.36,18138223.38,16658800.21,18100070,12449223.76,10390908.36,12022391.23,12983872.52,9201697.788,11081439.33,26637592.95,13055399.73
653_214.003618,7385004.743,12203687.15,0,18257759.21,47307689.79,0,0,0,20751810.23,0,0,0,0,19990964.67,0,0,0,12345995.16,0,0
654_333.16645,0,0,0,0,0,0,0,0,0,0,0,0,1450045.781,0,0,0,0,0,0,0
655_326.378224,2774888.887,3891991.428,130125769.6,38294295.99,4363912.472,4659502.888,2873320.648,5602986.095,4696248.36,5589160.894,5086119.845,2997406.75,3274307.571,8501688.795,2593251.892,3116605.251,5501363.523,3842733.731,4645895.088,3799383.65
656_261.087742,0,0,0,0,0,2521000.631,0,0,0,0,0,1811682.625,2908254.489,0,0,3426331.638,0,3259694.585,0,0
657_265.023181,1987722.093,5610222.345,31582536.87,10369291.45,2437831.494,7481693.377,1629907.461,3882202.219,6759046.246,3003273.532,4679037.469,5555892.5,4824069.243,11851124.58,4676087.413,10124954.17,8292054.213,6417477.739,13221810.34,4483929.14
658_223.963229,14390795.63,16503525.77,0,17379412.94,25693260.11,0,0,0,18924887.93,0,0,0,0,24945378.45,0,0,0,11624483.6,0,0
659_371.326909,7388341.414,7049083.388,30183948.6,27928626.59,5588108.45,13855259.84,8762263.366,5676327.53,9630567.661,19800727.45,9618275.229,6930592,3036351.977,8526726.531,7140309.675,6225852.501,9286989.164,4613774.538,12615905.97,9169484.438
660_240.159514,7506083.835,10999592,4313406.553,10194875.49,6404402.063,0,8251007.328,11501075.41,12679292.2,28661108.1,13197739.94,6506922,7354768.991,11998298.52,9024595.666,5913565.855,9825419.054,6239805.43,9177630.882,8584660.141
661_182.044863,0,2030066.68,2261869.337,0,0,0,2334139.318,2709036.813,0,5322607.213,3304952.83,2097674.25,2415760.159,0,2172506.024,2167572.012,2452429.123,0,2443473.658,2565974.962
662_363.147976,7164014.514,14713863.9,9248002.587,20340140.64,4057237.766,0,4619781.37,5124389.923,11769527.93,10710701.28,8696747.036,5181260,2571962.953,13639912.72,3566837.592,3099364.69,7073710.367,3708826.015,12520851.95,6144920.093
663_253.289075,5794866.424,14333663.66,0,12633483.83,8932613.656,3847807.769,6906887.763,8292534.334,15270119.99,11013896.23,7668477.299,5110119,5932442.711,14267850.79,6469491.537,7359667.152,7558419.934,14484589.46,6249544.297,6753224.312
664_197.078515,10746405.66,9367370.03,7331019.409,9007377.976,10619320.84,13462155.88,6915433.006,9218356.414,9769597.525,10702908.58,7798698.443,7570233,9719416.773,8535431.198,7172893.882,7630601.033,8460958.609,10678873.17,7875123.214,9471128.211
665_184.985622,6530027.848,10022537.99,0,17038454.71,39900271.1,0,0,0,18579819.96,0,0,0,0,14332259.87,0,0,0,8603808.832,0,0
666_561.418529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1782980.113
667_293.025389,0,0,0,0,0,0,0,0,0,0,1522798.105,0,1550593.417,0,0,1459342.861,0,0,0,0
668_161.981373,0,2046910.473,2445368.524,0,0,0,1936552.117,3241214.445,0,7023957.204,3667732.33,1836365.375,1353928.158,0,2257436.495,1443445.785,1866155.463,0,5897184.639,2690062.687
669_191.971638,0,0,10625122.06,0,0,0,0,0,0,2973714.307,2014801.426,0,0,0,0,0,0,0,3571356.913,2055624.813
670_319.262698,0,2791517.517,0,2958911.119,0,0,0,0,0,0,1870120.512,0,0,0,0,1746365.786,1626988.543,0,0,0
671_203.05257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1401723.674,1420627.904,0,0,0,0
672_319.263786,0,0,0,0,0,0,0,0,0,0,1976336.626,0,0,0,0,0,0,0,0,0
673_225.109818,11154303.72,10132504.34,7989716.012,9227002.423,7862557.696,12361360.63,6889230.452,7729499.9,9291508.463,11314050.09,7490223.555,7394850.5,6883781.515,7460109.171,6555997.926,6963512.633,7843495.997,7729134.843,7873488.184,9432585.768
674_259.205739,0,1978839.052,2612557.806,1740807.822,0,0,1910217.615,0,2350738.062,3662858.718,0,0,0,1824562.855,1684487.413,2343216.058,0,1947856.699,2262488.123,1878428.819
675_123.044098,5447808.838,13705652.85,0,12046105.36,9600126.658,2463906.948,5036129.842,5241740.11,13254956.39,9135581.809,5937974.345,2797880.75,3470646.658,14498321.7,4963968.862,4732473.469,4033497.001,11657430.1,3578006.748,3466191.506
676_196.002943,5781615.715,7936029.273,10855331.05,4088417.138,2780141.894,2790100.759,7446693.369,12766909.13,4203189.409,26130949.35,15251596.9,7930282.5,6760983.292,4655010.751,9002275.389,6316028.402,9382267.716,3336012.985,26609027.3,12384806.74
677_304.299464,7059355.411,11900659.19,8332654.95,11819860.5,6594806.7,2579871.028,5266579.273,10257292.46,8834400.727,9913570.831,7555962.322,6014353,8021228.679,7879825.239,4718072.365,4856021.993,10439872.18,7122244.78,9913939.406,5530015.156
678_304.300496,7534611.063,12132889.39,8567854.431,12206631.97,6447907.998,2877723.746,5207721.387,10496703.93,8394675.282,9608406.379,7503273.449,6612131.5,8115605.3,8436571.286,4941375.347,5002123.563,11430583.27,7366991.597,9912000.168,5642263.019
679_256.299976,26142900.44,3189465.739,16146951.71,7381281.4,2596335.428,3858094.187,3320214.393,9034315.873,25918954.03,3537436.837,16216112.9,2699093,4054296.644,4308867.627,2376171.852,6292500.004,9681661.126,6426405.022,6608061.856,3401204.289
680_216.966895,11061452.78,14240691.86,0,10380239.92,17817010.57,0,0,0,14589950.34,0,0,0,0,13857111.06,0,0,0,7916424.135,0,0
681_174.991456,2429192.751,5630714.499,41263642.66,24070530.61,0,5877544.632,2936019.028,3201165.087,5141221.582,4109307.272,4491618.367,2224742.75,0,7819915.944,1852361.31,2012458.469,4459682.248,0,12603696.32,4382626.401
682_218.943104,10994113.05,4038458.301,1742959.641,0,10901486.33,0,4354210.84,2569921.122,3731502.733,0,2249257.961,7410285,7931786.77,3206916.91,3505273.494,6037817.286,2465132.797,9727809.702,2404489.769,1852631.14
683_383.116082,0,0,1549319.693,0,0,14346862.09,0,2960335.706,2258115.605,0,3116266.728,4912274.5,15522835.36,2697274.192,6431143.362,25678680.69,6513833.646,16357516.18,3107852.616,1798262.919
684_241.141125,4801068.801,3916787.193,4127939.564,2996093.726,4340006.666,12048444.37,3376872.882,3390149.529,4852474.159,5197312.83,3664217.086,3203692.5,2880037.667,3804355.99,3256328.19,3488578.797,3903610.253,3849315.653,4022488.059,4810234.462
685_345.133357,7085253.476,9891699.285,5312279.023,10919520.63,4636340.81,0,4442940.518,5621153.702,8362671.798,12494139.04,7873653.619,4458550.5,5374009.114,6090372.755,5061572.443,3610679.072,5876936.264,5769433.183,4945970.475,5790566.877
686_112.234718,3045672.501,3052501.078,0,9319481.202,2669957.933,23006245.42,22652579.93,2398016.29,8351082.122,0,5487256.075,6217493,11020847.6,3470274.944,2624779.277,0,15811507.51,7891945.38,15684295.23,5450794.025
687_385.256148,9451811.126,9323272.738,6529268.884,10878259.45,6570745.854,0,4523740.981,4304214.935,7175771.133,7214075.159,6243195.213,6692573.5,8322353.139,6058931.535,3587436.582,4285031.538,4915832.094,7694461.603,2915955.838,3643877.473
688_284.88894,2389176.145,0,0,0,1879917.74,2641531.574,0,0,0,0,0,1385353.375,1397026.629,0,0,0,0,1853572.88,0,0
689_239.125474,7378241.384,6076538.91,6432435.978,6217544.759,7907573.13,12491298.29,6089492.868,7031182.716,7194600.243,7232858.899,6578276.423,5416481,6172030.79,6783833.836,4919223.867,5104852.314,6567555.813,6521383.343,5916541.044,6773655.584
690_207.966561,7796195.585,7240734.487,12249168.01,4017480.995,1984086.294,5336687.211,4740567.668,7852235.054,4717368.453,19837311.66,13351483.78,5394429.5,3544009.746,3882280.466,7347326.481,4686526.343,6386355.963,2250865.433,20363855.19,10705784.03
691_316.211948,3816238.524,0,1968286.463,0,0,14023610.23,2099099.355,5894523.146,6900702.001,3013283.044,2616163.828,2075240.625,7882161.108,0,0,4926955.129,6372326.228,47043918.07,9561662.034,60922895.71
692_195.062856,7511594.363,7396174.813,4640574.156,7270909.801,7269203.802,3468762.707,5311053.244,5437234.988,7928303.099,8074482.347,6379952.906,5266789.5,6727154.409,6060466.592,4935752.513,4930456.793,5203008.1,8717211.538,4778436.891,4825842.613
693_196.961153,8732466.71,4758601.066,1639590.341,2479682.906,6475334.932,0,4178284.273,2246508.318,4733333.279,2498052.307,2557107.968,5386217,5764434.963,2458317.993,3583864.164,4973627.988,2679927.745,5927781.615,2454477.339,2430409.615
694_363.274192,2614674.784,2623553.37,1961322.051,3451573.641,0,0,0,1642816.026,0,2983161.244,1687954.882,1659339.125,1891782.66,1952541.167,1593819.789,1765969.078,1815950.102,2014326.999,0,1868399.541
695_627.097374,6247234.454,5556578.349,9071267.848,3826114.297,3143879.403,0,7292230.246,8267719.793,5887311.133,12966141.08,9674302.987,6223196,6716068.309,5717012.523,7064869.429,7012612.603,6572051.302,4892611.328,11977584.55,7819432.045
696_203.127868,0,0,0,0,0,0,0,1605980.427,0,0,0,0,0,1707076.102,0,0,1556958.783,0,1705930.312,2161762.086
697_782.119356,0,6560856.066,12947257.35,0,0,0,10648974.28,12093410.95,0,18604981.67,12336702.84,10357676,9846466.11,5599698.669,0,11018490.16,12984366.79,0,14760325.87,0
698_403.028814,0,0,0,0,0,9863387.015,0,1815045.359,0,0,0,5373028,9721047.008,0,2149209.936,7850580.228,2518657.691,9519538.182,0,0
699_360.214614,8078548.554,9501205.529,3663757.025,11577617.44,4366662.684,0,3734818.686,4480087.931,6931041.175,11513916.86,6715721.651,4312093,5665770.723,4997874.599,3498411.209,2418740.482,3689889.244,4955310.183,2854221.877,2762059.299
700_107.74537,2267391.033,10061772.77,2705172.824,9517885.315,7260767.742,11169461.99,2772206.607,4382766.569,4472641.164,11472367.7,1942725.01,1905859.625,5676371.253,4544322.766,6141090.969,5222326.916,4421950.87,2702290.929,8326993.507,7238453.113
701_223.130552,6687998.533,5280828.891,4452757.375,5213085.689,6137963.422,12152544.04,4974488.416,7227173.834,6306866.502,7286484.557,5737244.789,4169963.25,6570037.733,5708480.154,4422727.113,4697771.409,6569172.099,4768508.1,7060918.154,5581084.269
702_193.083598,7453617.394,8050539.711,4925491.389,8165768.249,6588026.221,2398455.361,4097894.496,4649419.236,7128762.625,7992578.139,5515580.571,4871350,5143599.36,5751271.42,3593473.789,3891394.262,4154354.976,5173064.973,3887995.618,3735695.627
703_402.357867,0,6330981.382,29425669.64,13208330.74,1905513.018,2440798.388,6008851.566,1563296.629,4401256.441,6861449.059,13682497.46,7119759,1343892.085,0,1943250.376,4867713.033,4519234.416,1797868.037,9272005.243,3969185.339
704_125.986288,5590915.904,10031829.88,0,13161983.26,7307554.063,0,0,0,9937956.059,0,0,0,0,15309780.62,0,0,0,3813615.74,0,0
705_291.143914,0,0,0,0,0,2452603.33,0,0,0,0,0,0,0,0,0,0,0,0,0,1527902.831
706_279.04766,0,0,0,0,0,0,0,2309893.224,2508974.642,0,2357567.176,2956820.75,5118088.678,1806295.436,2429753.616,5884580.409,3343638.889,5969351.08,2395478.224,1703168.17
707_171.101638,0,0,0,2106208.589,0,0,1329222.567,2351966.131,2051503.533,2936908.338,0,0,1430922.021,1729631.943,0,1409760.63,2485643.964,2647055.427,2171119.866,3520849.896
708_217.143524,0,0,0,1943431.413,0,0,0,1672464.44,0,2652197.489,1885716.339,0,0,2054094.14,0,1397618.201,1645190.51,1914503.493,1808782.428,2442485.866
709_238.927755,9003748.034,7217852.255,0,5637059.692,30813696.23,0,0,0,10217936.28,0,0,0,0,8957575.469,0,0,0,9263645.517,0,0
710_279.987704,0,2699469.392,6040375.843,2031267.346,3015800.563,0,0,3823488.058,5329954.339,5274654.925,4746030.97,3174637.25,3996241.515,3683635.441,4556896.612,6719779.712,4878333.941,5592959.683,9419905.999,3882176.236
711_361.133162,2016523.471,0,0,0,1909093.162,0,0,0,0,0,0,1933309.25,1910504.237,0,0,1582240.565,0,2411519.459,0,0
712_387.055685,3304779.815,0,0,0,2826484.909,0,0,0,0,0,0,2519250.75,3443513.242,0,0,1470774.188,0,3200000.244,0,0
713_291.19557,4440210.716,6143157.716,2866857.935,5712547.574,5243849.724,3699939.635,3686392.341,5020243.032,7478115.9,7606585.513,4627234.037,2730599,2997655.142,6342253.124,3622512.675,4123684.296,4817407.008,5415619.737,4826965.224,5532973.754
714_228.942164,6983120.868,7040952.713,5798230.722,4793108.623,3530374.72,3536206.289,4370819.994,3667270.75,5614273.241,3819121.243,4457095.785,5938056,2634295.95,6704022.494,2764019.77,5134235.742,5113608.713,2775722.197,9688746.257,4182553.96
715_213.109821,7684134.058,7077918.75,4844146.697,6450081.529,5105449.41,0,3891519.142,4604435.545,6474275.908,6714300.589,4998883.195,4203336.5,4441466.523,5523430.26,4131842.304,4147338.82,4176588.441,0,4674833.694,0
716_253.141127,6602766.513,6380042.681,4580001.025,4284430.274,5440362.87,6461652.38,4185281.884,4100150.672,5580311.014,5428775.55,4424557.571,3670919.75,4355679.642,4735835.447,3552066.363,4091670.669,4260399.656,4505585.882,5240200.719,4152729.093
717_211.096572,2692073.255,3703286.376,2159342.308,4116693.174,2371088.413,0,2272886.862,3022897.639,4013019.618,5355081.259,3559915.726,1998908.5,2101561.812,3011880.33,1975969.931,1564311.289,2507945.03,2391001.192,2612771.4,3163955.2
718_395.137796,3871298.045,8998209,4714180.303,11691368.15,2329560.216,0,2554786.707,2397665.159,5891392.293,5972695.356,4420952.159,2648930,1357456.417,6851643.204,2301587.169,1831380.933,3719629.53,1816678.386,6329551.767,2844801.855
719_357.26124,5952646.284,6782806.725,6004283.77,5977550.306,3255317.125,5454781.791,4227886.324,6486069.044,3523186.99,4241446.561,4854578.535,4453106,4153660.485,3999495.348,2783076.716,4237813.501,12353380.84,3645585.774,4089272.089,3835558.778
720_226.180245,3170547.101,3197187.159,2705610.855,2294280.59,3497451.647,4239427.825,9829513.855,5013368.707,5330869.22,8656121.438,2504034.719,9457855,2189040.437,4191316.163,5966578.769,7067610.913,4451284.933,2993189.004,10277221.71,7987835.107
721_257.247247,0,0,0,0,0,0,0,0,0,0,0,1929183.625,1954245.05,0,0,0,0,0,2239089.739,1845287.958
722_279.170421,0,0,3940199.544,0,2892901.938,5161415.142,5473644.876,2113898.279,1943014.099,0,3641209.545,4088098.5,3208594.837,2929073.002,5484209.667,3530393.338,0,0,2533112.665,3804102.648
723_556.279857,0,0,5442867.282,0,5564278.606,10063640.46,9964619.195,3837942.477,4259572.666,0,7291085.207,7463206.5,2237752.218,5459876.658,10817911.44,6674924.113,1896256.34,0,2299521.019,6764503.38
724_225.257764,3065347.695,5632141.927,1634803.011,5692350.639,2555439.662,0,4474114.19,4115341.797,5167430.228,6873498.275,5284340.265,1642894.625,2973762.444,5148092.604,4498558.304,4812922.201,4872880.049,4917998.027,2790703.098,2823284.013
725_291.191559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3848901.833,0,0
726_203.10674,4729044.711,4576013.875,3043349.88,5056405.8,4077968.363,4852888.346,3974366.165,4307926.847,6757155.551,9427808.039,5165666.651,2597062.25,2630984.472,6041784.656,3943436.456,3802401.188,4321943.912,4361361.108,4448799.52,4691699.501
727_312.326187,3949557.281,8922003.043,0,9616108.71,10067766.27,0,0,0,11049378.39,0,0,0,0,11566591.3,0,0,0,9995953.271,0,0
728_220.996962,0,3480632.666,30098950.03,15086813.58,0,3608638.518,1940243.07,2342331.233,2932297.167,2352912.288,2844832.51,1939534.125,0,4425216.21,0,1459097.048,2615477.246,0,8638908.791,2625726.787
729_221.117312,4152330.109,4169611.03,3757052.589,4409189.535,3676752.207,5989879.762,3809895.382,4511323.292,5894292.603,9314057.844,5065262.755,2642666,2741825.469,5814669.953,3277800.527,3677742.117,5181535.457,4157523.644,4351294.379,5280736.25
730_111.058087,10278893.91,0,6566784.349,0,7478203.532,0,5958802.268,6011821.987,8598900.525,8889380.528,7930674.556,0,0,6605470.715,6294965.224,6095305.916,5555560.128,8459433.824,5482983.799,5177264.435
731_625.092247,4238148.372,4597191.43,6775156.874,0,0,4568186.215,5046343.67,6371238.646,4369576.301,10117876.68,6769846.589,5538187,5132985.328,3697544.716,6427345.127,5277998.285,6523160.786,2865390.794,7653397.468,7189539.631
732_170.117621,5900839.365,2484422.747,2327193.503,2190574.96,0,5468422.912,2015378.592,7356400.927,5324438.813,2749259.708,1755227.674,1781300.875,5872417.048,2114318.58,0,5325941.178,7682536.601,21990270.17,4719396.99,27198795.5
733_338.232682,0,2145530.574,0,0,0,0,1326212.517,1943403.235,2118536.901,4322315.91,1549060.993,0,0,0,0,0,0,0,0,0
734_231.159176,2522272.456,2196710.401,1666478.621,1696369.829,0,2274496.198,1394833.961,0,0,3196847.055,1852146.161,0,0,2177688.664,0,0,0,0,2141226.245,1630608.105
735_141.958639,3653558.93,6550366.936,0,6117667.076,18982854.14,0,0,0,8230191.538,0,0,0,0,6190365.027,0,0,0,2970830.451,0,0
736_353.090855,1839739.099,3085271.243,1980593.6,4597295.661,0,0,0,0,2617021.535,2284626.204,1532320.159,0,0,2671389.189,0,0,1660970.659,0,2748715.42,0
